"region","year","e_r","e_f","e_m","e_02","e_34","e_58","f_02","f_34","f_58","m_02","m_34","m_58","gva","lag_gva","laglag_gva","laglaglag_gva","lag_r_15_24","lag_r_25_44","lag_r_45_64","lag_pop_02","lag_pop_58","lag_r_f_m_02","lag_r_f_m_58"
"SK03","2015",62.1,55.6,68.4,19.8,67.5,77.2,16,60.3,71.8,24,73.8,84.6,5.5,2.8,0,3.5,0.182567714494197,0.43763032012756,0.379801965378243,10.3,71.9,2.2258064516129,1.62837837837838
"SK03","2016",63.8,57.3,70.2,23.3,70.4,74,20.4,62.3,71.7,26.5,77.7,77,1.4,5.5,2.8,0,0.17771191092292,0.440304242139105,0.381983846937975,8.5,72.1,2.32876712328767,1.43975903614458
"SK03","2017",65.1,58.8,71.3,24.1,71.8,75,22.7,64.8,69.3,25.7,77.8,82.4,2.1,1.4,5.5,2.8,0.172870826710738,0.443326742357489,0.383802430931773,9.2,70.8,2.2875,1.45977011494253
"SK04","2006",53.7,45.8,61.6,6.6,63.6,82.4,5.8,54.6,75.5,7.4,72.3,89,6.1,4.4,4.4,4.3,0.242918682010743,0.428590912918828,0.328490405070429,14.3,74.6,2.49122807017544,1.96610169491525
"SK04","2007",55.5,47.9,63.2,6.6,65.5,82.2,5.9,56.7,74.9,7.3,73.9,89.9,9.1,6.1,4.4,4.4,0.238722319990266,0.42828032973559,0.332997350274144,12,75.8,2.54255319148936,1.72868217054264
"SK04","2008",56.7,47.9,65.6,10.5,65.8,81.3,9.4,55.6,73.1,11.7,75.5,90.2,9.7,9.1,6.1,4.4,0.235108020241631,0.427650406562671,0.337241573195698,11.1,76.5,2.52272727272727,1.704
"SK04","2009",55.9,47.9,64,11.4,63.6,78.8,9.8,53.8,74.3,13.2,72.7,84.3,-7,9.7,9.1,6.1,0.230966871563006,0.427962580101467,0.341070548335527,10.7,76.6,2.52941176470588,1.68548387096774
"SK04","2010",54.1,47.6,60.6,10.8,62.3,74.2,9.6,54.4,70.2,12.2,69.6,79,5.5,-7,9.7,9.1,0.226665126014941,0.427549519361104,0.345785354623955,9.2,78.1,2.50684931506849,1.61864406779661
"SK04","2011",53.7,46.8,60.4,12.1,61.5,71,11.4,53.3,65.4,12.9,68.9,77.8,3.7,5.5,-7,9.7,0.221469864442865,0.428181442503475,0.350348693053659,10.9,74.6,2.38461538461538,1.68421052631579
"SK04","2012",54,46.4,61.5,13.5,62,67.3,12,52.8,61.9,15.2,70.3,74.3,4.6,3.7,5.5,-7,0.214769379453621,0.430147198225121,0.355083422321258,10.9,73.1,2.50574712643678,1.58783783783784
"SK04","2013",55,48.1,61.7,14.7,62.1,67.8,13.1,54.3,63,16.6,69.1,73.8,-0.5,4.6,3.7,5.5,0.209302530253025,0.432012321232123,0.358685148514852,11,72.7,2.40217391304348,1.63448275862069
"SK04","2014",56.4,49.3,63.5,15.4,63.2,70.9,13.2,54.8,65.2,17.9,70.5,78.3,4,-0.5,4.6,3.7,0.204536627938209,0.435493913323758,0.359969458738033,9.9,72.7,2.59210526315789,1.475
"SK04","2015",57.6,50.1,65,15.9,65.2,72.9,15.1,55.1,68.7,16.8,73.8,78.7,6.4,4,-0.5,4.6,0.200164632726092,0.438705630333359,0.361129736940549,9.9,70.4,2.40243902439024,1.47398843930636
"SK04","2016",59.1,51.2,66.7,16.6,66.8,74.1,14.4,56.9,69.4,19.2,75.3,80.4,1,6.4,4,-0.5,0.195754981999064,0.441237494680235,0.363007523320702,11.2,69.2,2.39784946236559,1.56363636363636
"SK04","2017",60.5,53.6,67.2,17.2,69.2,75.6,14,60.9,71,20.7,76.1,82.3,5.6,1,6.4,4,0.19143007141163,0.444108562733238,0.364461365855132,10.9,69.8,2.35483870967742,1.57055214723926
"UKC1","2006",67.8,63.2,72.7,52.9,75.5,87.9,50,75.2,85.8,56.5,75.8,90.1,3.1,6.9,6.9,4.7,0.200393311054565,0.409180358364836,0.390426330580599,30,45.6,2.44715447154472,2.04237288135593
"UKC1","2007",68.1,63.5,72.9,54.2,75.6,89.1,50.1,74.2,88.5,59.1,76.7,89.8,1.7,3.1,6.9,6.9,0.20182165433475,0.404709198350579,0.393469147314671,28.3,46.9,2.36820083682008,1.98760330578512
"UKC1","2008",66.4,61,71.9,49,71.6,84.5,43.6,66.6,80.8,55.8,76.2,88.3,-0.6,1.7,3.1,6.9,0.203523429177184,0.399139609452488,0.397336961370327,29,46.3,2.26070038910506,2.0982905982906
"UKC1","2009",63.9,59.4,68.6,45.4,69,85.1,38.8,65.4,83.1,53.9,72.2,87.3,-1.4,-0.6,1.7,3.1,0.204287071449451,0.393852831252349,0.4018600972982,28.8,47.8,2.26377952755906,2.08085106382979
"UKC1","2010",66.1,62.2,70.1,46.2,70.1,84.4,40.4,66.3,82.4,53.2,73.6,86.8,1.1,-1.4,-0.6,1.7,0.204074964134796,0.389389367236257,0.406535668628947,31.1,43.7,2.34339622641509,2.08606557377049
"UKC1","2011",63.6,58.6,68.8,43,68.7,80.8,37.3,62.6,78.6,49.6,74.9,83,-1.2,1.1,-1.4,-0.6,0.203780444514949,0.385420960311444,0.410798595173607,25.9,44.6,2.22317596566524,1.85661764705882
"UKC1","2012",63.8,58.3,69.5,44,67.7,84.8,35.4,63.3,81.5,54.3,71.8,88.8,-0.3,-1.2,1.1,-1.4,0.203336836266661,0.381790289037464,0.414872874695875,27,45,2.16465863453815,1.89568345323741
"UKC1","2013",64.2,59.2,69.5,46.6,66.3,83.4,37.7,62.2,82.4,58.2,70.3,84.5,0.4,-0.3,-1.2,1.1,0.203433088149993,0.378812822528191,0.417754089321816,27.1,45.3,2.22727272727273,1.9272030651341
"UKC1","2014",66.6,62.4,71.3,47.3,70.1,81.5,39.9,66.3,79.9,56.5,73.9,83.5,0.5,0.4,-0.3,-1.2,0.203673072436491,0.376859538795058,0.419467388768451,26.5,46.1,2.2618025751073,1.86940298507463
"UKC1","2015",66.6,63,70.4,45.5,69.4,82.8,43.4,65.9,77.7,48.1,72.6,88.6,1.6,0.5,0.4,-0.3,0.203244644968197,0.375455156334448,0.421300198697355,25.2,44.2,2.17316017316017,1.78571428571429
"UKC1","2016",69.3,64.4,74.6,49.3,72.8,84.4,41,67.9,80,57.8,77.7,89.9,-1.3,1.6,0.5,0.4,0.2020454824312,0.37413435748183,0.42382016008697,23.8,41.6,2.21395348837209,1.65749235474006
"UKC1","2017",71.2,68.1,74.4,57.2,74,83.4,52.5,69.1,82.6,61.8,78.9,84.2,0.7,-1.3,1.6,0.5,0.199442982317067,0.373933792053778,0.426623225629155,24.5,42.8,1.96787148594378,1.84121621621622
"UKC2","2006",68.1,63.1,73.2,55.4,73.9,87.9,53.6,70.2,87.9,57.6,76.7,87.8,2.3,6.2,6.2,2.7,0.205476752276536,0.410249011586568,0.384274236136896,31,45.4,2.33333333333333,2.14592274678112
"UKC2","2007",68.2,63,73.6,53.7,74.2,89.3,50.5,70.5,88.7,57.6,77.2,90,-0.8,2.3,6.2,6.2,0.206112348750057,0.406370629204094,0.38751702204585,30.4,43.3,2.452,1.98425196850394
"UKC2","2008",67.6,63.6,71.6,50.7,72.5,84.7,44.9,68.5,84.9,57.8,75.9,84.4,-1.1,-0.8,2.3,6.2,0.207273349232423,0.401355187588814,0.391371463178764,28.2,44.7,2.39830508474576,1.92913385826772
"UKC2","2009",66.4,63.6,69.2,49.1,69.5,85.8,44,67.9,85.6,55.4,71.1,86,-3.8,-1.1,-0.8,2.3,0.207462696154316,0.39652558757973,0.396011716265954,29.5,43.7,2.30980392156863,2.01593625498008
"UKC2","2010",65.4,61.7,69.1,48.4,67.6,83.7,43.8,64.9,81.7,54.4,69.9,85.7,2.2,-3.8,-1.1,-0.8,0.206873722629296,0.392253447432658,0.400872829938046,29.2,43.4,2.26848249027237,1.92114695340502
"UKC2","2011",65.4,61.4,69.4,45.4,68.4,80.3,38.5,65.9,77.5,53.7,70.7,83.4,2.2,2.2,-3.8,-1.1,0.206697903391857,0.388311673102454,0.404990423505689,26.9,44.3,2.46543778801843,1.75086505190311
"UKC2","2012",67.9,64.4,71.5,50.1,69.8,83.6,43.9,66.7,81.5,57.5,72.5,86,0.3,2.2,2.2,-3.8,0.20678992681694,0.384722877032922,0.408487196150138,23.8,44,2.28846153846154,1.67532467532468
"UKC2","2013",67.2,63.7,70.7,48.9,67.8,84.6,43.4,64,83,54.6,71.3,86.4,-1.1,0.3,2.2,2.2,0.207456943370252,0.382302658665104,0.410240397964644,23.8,44.7,2.24528301886792,1.73103448275862
"UKC2","2014",70,66.7,73.2,51.4,73.2,82.8,45.3,69.6,81.6,57.7,76.2,84.1,1.3,-1.1,0.3,2.2,0.208037380782553,0.381531065941716,0.41043155327573,24.9,43.6,2.08823529411765,1.81786941580756
"UKC2","2015",69.2,66.1,72.5,50.4,71.2,83.3,45.6,67.9,81.5,56,74,85.4,2.4,1.3,-1.1,0.3,0.207489778881349,0.381153541537342,0.411356679581309,23.6,44.5,2.10714285714286,1.76450511945392
"UKC2","2016",70.4,67,73.6,54,71.5,83.2,48.3,69.7,79.9,60.3,72.9,86.9,0.3,2.4,1.3,-1.1,0.206360645330108,0.380968467019273,0.412670887650619,21.7,43,2.19191919191919,1.6
"UKC2","2017",71.6,68.8,74.4,55.7,72.3,84.4,53.7,68.5,81.8,57.8,75.7,87.6,0.4,0.3,2.4,1.3,0.203436676198082,0.38203156529878,0.414531758503139,23.7,38.8,2.19444444444444,1.60674157303371
"UKD1","2006",72.5,67.6,77.1,63,79.2,86.5,59.9,77.6,86.8,66.7,80.4,86.3,8.2,2.3,2.3,5.6,0.171688084294782,0.399799893693525,0.428512022011694,27.6,45.4,2.36595744680851,1.85144927536232
"UKD1","2007",74.3,70.2,78.4,62.9,82.2,85.9,59.4,81.3,89.8,66.7,83,82.5,-0.2,8.2,2.3,2.3,0.17349605775536,0.394407824197954,0.432096118046685,23.5,49.8,2.56149732620321,1.70300751879699
"UKD1","2008",75.1,69.2,81.1,61.3,80,84,52.8,73.7,84.2,72.9,85.5,83.9,2.1,-0.2,8.2,2.3,0.175564523106206,0.388711391810553,0.435724085083242,23.8,46.5,2.44670050761421,1.65016501650165
"UKD1","2009",73.3,69.1,77.6,60.9,76.6,84.9,54.6,72,84.6,68.5,81,85.1,-1.7,2.1,-0.2,8.2,0.176461329547559,0.383278809950003,0.440259860502438,26.1,47.5,2.46698113207547,1.77655677655678
"UKD1","2010",72.9,67.8,78,59.4,75.9,85.3,52,69.6,83.8,68.4,81.2,86.8,5,-1.7,2.1,-0.2,0.175749580383632,0.378376285946103,0.445874133670265,25.6,45.6,2.24669603524229,1.80496453900709
"UKD1","2011",72.2,68.4,76,60.4,76.9,81.4,57,74.3,78.6,64.8,79.2,84.1,-1.6,5,-1.7,2.1,0.174826697863126,0.373554778409727,0.451618523727147,25.4,41.4,2.4375,1.6322188449848
"UKD1","2012",73.2,69.4,77,57.3,76.8,84.5,51,73.5,83.9,65.1,79.8,85.1,1.6,-1.6,5,-1.7,0.174365983105393,0.368672731878642,0.456961285015966,24,44.7,2.4,1.64308681672026
"UKD1","2013",74.3,71.8,76.8,58.3,74.5,88.7,52.9,72.9,85.1,63.5,76,92.5,2.3,1.6,-1.6,5,0.175557897659859,0.363883068689572,0.460559033650569,22.2,46,2.33157894736842,1.59375
"UKD1","2014",75,72.2,77.6,61.1,78.1,86.4,53,77.2,82.6,69,78.8,90.9,1.7,2.3,1.6,-1.6,0.176539557588846,0.359979809080802,0.463480633330352,21.4,44.3,2.11881188118812,1.62345679012346
"UKD1","2015",76.9,73.7,80,65,78.8,87.1,58.2,74.7,85.6,70.8,82.6,89.1,2.2,1.7,2.3,1.6,0.176101824932798,0.35696098086109,0.466937194206112,20.6,46.1,2.07035175879397,1.67687074829932
"UKD1","2016",75.1,73.3,76.7,63.1,75.5,86.7,63.2,67,89.9,63,82.8,83.4,-2.8,2.2,1.7,2.3,0.174893310209092,0.353680716591643,0.471425973199265,19.7,46.9,1.9126213592233,1.72791519434629
"UKD1","2017",78,75.9,80,70,78.4,87.1,64.8,75.4,87.8,74.5,81.2,86.4,0.4,-2.8,2.2,1.7,0.172324024502317,0.351202059084205,0.476473916413478,20.8,42.9,1.79220779220779,1.69578313253012
"UKD3","2006",70.5,66,75.1,57.7,77.3,87.3,52.3,75.6,87.8,63.5,78.7,86.9,3.6,2.7,2.7,2.3,0.21219656901234,0.437502133625586,0.350301297362074,31,42,2.3,1.95406360424028
"UKD3","2007",68.9,64.4,73.4,53.7,76,86.8,49.1,72.9,88,58.1,78.9,85.5,2.6,3.6,2.7,2.7,0.214153990966926,0.435291897376634,0.35055411165644,29.7,41.5,2.23684210526316,1.91095890410959
"UKD3","2008",68,63.2,72.8,52.7,72.4,84.3,45.2,68.8,82.8,62,75.6,85.8,-0.9,2.6,3.6,2.7,0.215545364285377,0.432676307756884,0.351778327957739,28,43,2.10902255639098,1.9568345323741
"UKD3","2009",66.8,61.7,71.9,49.6,69.9,83.5,42.3,66,80.1,58.7,73.4,87.3,-2.3,-0.9,2.6,3.6,0.215760827298471,0.430676468839065,0.353562703862465,30.1,41.6,2.31923076923077,1.92198581560284
"UKD3","2010",66.2,60.7,71.8,48.3,68.2,84.6,40.4,62.6,82.7,57.6,73.3,86.5,1.1,-2.3,-0.9,2.6,0.214549695409827,0.429250422576636,0.356199882013537,27.1,42.3,2.36086956521739,1.76666666666667
"UKD3","2011",66.2,61,71.5,48,69.4,81.4,40.8,65.2,78.6,56.6,73.2,84,0.1,1.1,-2.3,-0.9,0.212833282748334,0.427497780089518,0.359668937162148,26.6,42,2.26808510638298,1.7556270096463
"UKD3","2012",66.3,61.9,70.6,48.9,68.6,82.1,43,64,80.4,55.4,73,83.8,2.2,0.1,1.1,-2.3,0.211683930408813,0.425354596124774,0.362961473466413,26.6,39.3,2.31304347826087,1.65527065527066
"UKD3","2013",65.9,62.1,69.6,47.8,67.8,81.9,39.9,63.3,81.5,56.1,72,82.4,2.4,2.2,0.1,1.1,0.211206412915147,0.423851935792697,0.364941651292157,25.6,39.6,2.17872340425532,1.67919075144509
"UKD3","2014",68.5,63.4,73.7,49.4,70.3,83.3,41,64,81.7,58.5,76.2,84.9,0.7,2.4,2.2,0.1,0.209554361940409,0.423788530003136,0.366657108056455,25.5,38.4,2.09465020576132,1.68838526912181
"UKD3","2015",69.6,63.4,75.8,49.6,70.9,84.1,39.8,63.8,81.5,61.6,76.9,86.9,2.9,0.7,2.4,2.2,0.206762823884352,0.423670499079012,0.369566677036636,22.2,40.1,2.17073170731707,1.54666666666667
"UKD3","2016",70.7,67.8,73.6,52.9,71.8,84.4,44.7,70,82.5,60.9,73.6,86.4,1.6,2.9,0.7,2.4,0.204453302446812,0.423851695626498,0.37169500192669,21.9,39.2,2.30526315789474,1.5026455026455
"UKD3","2017",72.9,70.2,75.5,56.3,74.6,84.8,49.7,71.9,83.1,62.2,77.1,86.8,3.8,1.6,2.9,0.7,0.20143950679684,0.425285196811294,0.373275296391867,23,37.6,2.00434782608696,1.6020942408377
"UKD4","2006",69.4,64.4,74.5,57.5,77.6,87.1,53.2,76,88.6,63,78.9,85.7,1.7,4.2,4.2,5.9,0.19960141680353,0.412231294033902,0.388167289162568,29.5,43.7,2.48117154811716,1.88191881918819
"UKD4","2007",70.6,64.7,76.5,57.6,77.5,87.2,50.4,74.5,87.5,66.6,80.1,87,2.8,1.7,4.2,4.2,0.201313292081947,0.408401494582564,0.39028521333549,30.6,44.9,2.52868852459016,1.97211155378486
"UKD4","2008",70.2,65.1,75.3,54.7,75,84.9,46.2,72,83.4,65.7,77.6,86.4,-2.6,2.8,1.7,4.2,0.2031449932849,0.403780548417457,0.393074458297643,29,43.1,2.44957983193277,1.83802816901408
"UKD4","2009",68.5,63.7,73.2,52.5,70.8,85.1,47.1,65.5,83.3,59.8,75.2,86.9,-5.5,-2.6,2.8,1.7,0.203603209982861,0.399664817676013,0.396731972341126,28.9,43.2,2.36475409836066,1.86524822695035
"UKD4","2010",71.1,66.8,75.4,53.8,73.8,84.5,47.6,68.6,83.8,61.7,78.6,85.3,3.4,-5.5,-2.6,2.8,0.20283084631764,0.396301585155643,0.400867568526718,26.6,43.3,2.40909090909091,1.72368421052632
"UKD4","2011",69,65.7,72.3,50.8,74.1,81.6,43.3,72.6,79.1,59.2,75.4,84.7,1,3.4,-5.5,-2.6,0.202292714165245,0.393078530955234,0.40462875487952,22.9,42.9,2.29,1.60790273556231
"UKD4","2012",69.3,65.6,73.1,52.9,72,82,42.8,70.8,78.5,63.1,73.1,86.1,1.4,1,3.4,-5.5,0.202469832473668,0.389522761833205,0.408007405693127,25.4,42.9,2.14767932489451,1.82291666666667
"UKD4","2013",67.6,62.5,72.7,50.7,70.6,81.7,39.4,66.6,77.6,61.4,74.2,86.8,1.8,1.4,1,3.4,0.203757960703171,0.386544609618141,0.409697429678689,23.8,41.2,2.04721030042918,1.71472392638037
"UKD4","2014",69.1,65.8,72.3,52,72.3,81.4,46,68.4,79,57.8,75.8,84.6,1.8,1.8,1.4,1,0.204572269028473,0.384319994884175,0.411107736087353,25.4,42.4,1.98823529411765,1.88850174216028
"UKD4","2015",71.9,68.1,75.5,51.4,76.6,84.7,44.6,71.5,83.1,57.9,81.2,86.6,3.8,1.8,1.8,1.4,0.20388019644285,0.381742004771735,0.414377798785416,22.1,46.2,2.04166666666667,1.79411764705882
"UKD4","2016",72.7,69.2,76.4,54.5,75,85.9,47.8,69.2,85.3,61.9,80.7,86.7,4.3,3.8,1.8,1.8,0.202109172741312,0.379849909780367,0.418040917478321,21.4,44.7,2.04285714285714,1.65625
"UKD4","2017",74.9,71.3,78.6,62,77.3,84.7,57.8,72.9,81.7,66.5,81.3,88.4,0.4,4.3,3.8,1.8,0.199338869628316,0.378944878927141,0.421716251444543,21,42.2,2.07425742574257,1.57062146892655
"UKD6","2006",76.3,72.5,80.2,69.7,80.9,86.8,65.7,80.6,86.2,74.3,81.2,87.4,3.9,5.2,5.2,-0.3,0.172865051021743,0.424693860816801,0.402441088161455,24.9,40.7,2.44607843137255,1.54691689008043
"UKD6","2007",74.9,70.1,79.9,70.1,78.3,88.5,69.5,74.5,85.5,70.9,81.8,91.4,2.7,3.9,5.2,5.2,0.17594014876319,0.419427434699879,0.404632416536931,24.6,38.8,2.28837209302326,1.54430379746835
"UKD6","2008",73.5,69.7,77.4,58.7,76.7,85.3,53.9,72.6,82.3,64,80.7,88.5,-4.3,2.7,3.9,5.2,0.178977116830379,0.413251797179389,0.407771085990232,22.6,39.5,2.31794871794872,1.5012853470437
"UKD6","2009",73.6,67.9,79.5,59.2,76.8,84.4,51.5,71.9,80,67.7,82.2,88.3,-2.7,-4.3,2.7,3.9,0.180532123769867,0.407487329777199,0.411980546452935,23.7,38.9,2.21596244131455,1.57104557640751
"UKD6","2010",73.3,68.9,77.9,56.6,75.4,86,52.1,71.7,82,62.1,79,89.9,2.4,-2.7,-4.3,2.7,0.180825532321077,0.401918605840362,0.417255861838562,23.8,39.9,2.19815668202765,1.55927835051546
"UKD6","2011",72.8,66.8,78.8,59.7,73.8,83.8,52.7,68.8,77.8,68.9,78.3,89.8,0.7,2.4,-2.7,-4.3,0.180294016253836,0.396899756636186,0.422806227109978,20.1,40.4,2.27118644067797,1.43382352941176
"UKD6","2012",73.4,69,78.2,59.6,73.3,85.2,54.6,70.3,80.8,66.3,76.3,89.7,4.3,0.7,2.4,-2.7,0.179642253088002,0.391908837749646,0.428448909162353,21.2,38.1,2.30434782608696,1.44019138755981
"UKD6","2013",72.6,67.4,78,54.7,74.3,83.7,46.6,71.5,79.3,66.1,77.3,87.9,2.3,4.3,0.7,2.4,0.179697969591053,0.387697777411722,0.432604252997225,19.1,39.5,2.40506329113924,1.37176470588235
"UKD6","2014",75,69,81.2,57.1,77.3,84.8,45.9,73.2,81.3,71.8,81,88.5,4,2.3,4.3,0.7,0.17960828756675,0.384833193111085,0.435558519322165,19.7,36.5,2.48101265822785,1.33617021276596
"UKD6","2015",74.4,67.7,81.5,61.8,73.4,83.4,55.3,61.8,80.1,67.8,85,87.5,0.3,4,2.3,4.3,0.179246934746017,0.381819789241578,0.438933276012405,19.2,34.8,2.37037037037037,1.35371179039301
"UKD6","2016",75.6,69.8,81.4,60.5,76,84.3,54.8,69.3,78.9,65.5,82.2,90.7,3.4,0.3,4,2.3,0.178486952474567,0.378772459353476,0.442740588171957,19,36.5,1.91457286432161,1.48655256723716
"UKD6","2017",75.4,71,79.8,59.1,74.9,85.7,51.7,68.3,83,66.4,81.4,88.6,3,3.4,0.3,4,0.176194053992007,0.376663988284688,0.447141957723306,16,37.1,1.92771084337349,1.38073394495413
"UKD7","2006",65.8,61.1,70.7,52.5,73.6,86.6,50.7,68.7,85.8,54.6,78.2,87.5,5.4,2.4,2.4,5.8,0.215923139452074,0.409149438847708,0.374927421700218,35.1,40.5,2.20689655172414,2.34033613445378
"UKD7","2007",64.3,58.4,70.6,52.6,70.8,86.2,49.3,65.4,84.4,56.2,75.7,88.1,-1.6,5.4,2.4,2.4,0.217934165720772,0.404213974178349,0.37785186010088,35.3,40.8,2.18266253869969,2.3402489626556
"UKD7","2008",63.5,60,67.2,45.9,68.4,84.2,42.9,64.2,82.2,49.7,72.2,86.5,0.9,-1.6,5.4,2.4,0.218881199268768,0.399124515894726,0.381994284836505,33.4,41.4,2.19016393442623,2.22
"UKD7","2009",64.3,62.1,66.6,47.8,66.8,83.8,43.5,64.7,83.4,52.7,68.6,84.2,0.7,0.9,-1.6,5.4,0.218408139834436,0.395050133574586,0.386541726590978,31.7,40.4,2.27338129496403,2.01090909090909
"UKD7","2010",63.7,60.5,67,45.1,66.7,83.8,39.1,64.7,81.3,52,68.4,86.6,0.5,0.7,0.9,-1.6,0.217184992207671,0.391664382737337,0.391150625054991,29.6,41.6,2.16483516483516,1.99272727272727
"UKD7","2011",64.3,61,67.9,45.1,70.3,81,39.1,68.9,78.5,52.5,71.6,83.6,-1.3,0.5,0.7,0.9,0.215176131547036,0.388870353029168,0.395953515423795,29.3,43.4,2.16236162361624,2.05038759689922
"UKD7","2012",66,62.9,69.2,44.8,70.7,82.5,37.8,67.6,80.6,51.6,73.8,85.2,-2.4,-1.3,0.5,0.7,0.213277978288581,0.386814637277464,0.399907384433955,28.7,44.5,2.28,1.91911764705882
"UKD7","2013",66.5,64.6,68.5,48.7,67.4,85.6,44.4,66,85,53.4,68.7,86.3,0.1,-2.4,-1.3,0.5,0.212677049981006,0.38574736347027,0.401575586548724,27,43.6,1.92170818505338,2.08914728682171
"UKD7","2014",65.3,63.3,67.5,45.6,68.1,82.2,42.1,64.6,83.1,49.3,71.6,81.2,3.5,0.1,-2.4,-1.3,0.211546886703505,0.386058456202265,0.40239465709423,28.1,41,2.06642066420664,1.90033222591362
"UKD7","2015",68.9,66.6,71.3,49.2,71.4,83.9,46.5,66.9,82.3,52,75.6,86.3,2.3,3.5,0.1,-2.4,0.2091934335795,0.387026911161621,0.403779655258879,25.6,42.5,2.05220883534137,1.80064308681672
"UKD7","2016",69.4,68.2,70.7,49.3,73.4,83.7,49.9,70.2,82.1,48.7,76.5,85.6,-0.4,2.3,3.5,0.1,0.206447088118424,0.388298710905762,0.405254200975815,23.9,42.2,1.98340248962656,1.81694915254237
"UKD7","2017",68.3,63.5,73.5,49.2,70.6,83.3,40.7,67.3,77.9,58.3,73.9,89.9,2,-0.4,2.3,3.5,0.203380124352603,0.390192336193625,0.406427539453772,25.4,38.9,2.032,1.75987841945289
"UKE1","2006",70.6,64.7,76.6,61.1,79.2,86.2,55.5,76.5,86.6,67.7,81.4,85.7,3.1,4.7,4.7,4.3,0.196743130173861,0.410745720204807,0.392511149621332,33.9,44.9,2.50367647058824,2.28909952606635
"UKE1","2007",72,67.4,76.7,59.4,79.8,88.8,56.3,76.5,88.3,63,82.5,89.3,2.6,3.1,4.7,4.7,0.198893575754288,0.405830174220281,0.395276250025431,30.5,46.6,2.38910505836576,2.18981481481481
"UKE1","2008",71,65.5,76.5,54.3,77,84.3,44.8,74.3,82,67,79.3,86.6,0.2,2.6,3.1,4.7,0.200409803634355,0.400279151366377,0.399311044999268,28.7,47.7,2.34552845528455,2.13364055299539
"UKE1","2009",69.1,64.2,73.9,53.6,73.5,83.2,46,68.8,84.1,63,77.5,82.2,-5.7,0.2,2.6,3.1,0.20100234930852,0.395398838239308,0.403598812452172,28,46.2,2.44541484716157,1.89453125
"UKE1","2010",68.7,65.9,71.5,55.1,72.6,82.4,51.3,70,83.2,60,75,81.7,-1.8,-5.7,0.2,2.6,0.200469017436885,0.391093014548567,0.408437968014549,28.3,44.9,2.36820083682008,1.88518518518519
"UKE1","2011",68.9,65.1,72.9,53.8,73.1,84.2,46.8,69.8,82.7,61.8,76.3,85.9,-1.1,-1.8,-5.7,0.2,0.199073252852366,0.387493431775814,0.41343331537182,27.6,44.9,2.4,1.801393728223
"UKE1","2012",68.3,64.2,72.5,51.5,72.8,82.5,43.5,71.5,77.5,60.5,74,88.3,-1,-1.1,-1.8,-5.7,0.197648470064736,0.384522724531235,0.417828805404029,25.9,44.8,2.18565400843882,1.82578397212544
"UKE1","2013",70.5,65.6,75.4,54.3,73.8,85.6,48,69.5,82,61.5,77.9,89.4,-1.1,-1,-1.1,-1.8,0.197101605285466,0.382708532368099,0.420189862346435,25.6,46.5,2.20258620689655,1.85608856088561
"UKE1","2014",71.3,66.2,76.1,57.5,71.7,85.2,52.4,66.8,78.9,63.7,75.8,92,1.7,-1.1,-1,-1.1,0.196255649899369,0.382217809973639,0.421526540126991,26.1,44.8,2.10931174089069,1.86062717770035
"UKE1","2015",69.8,65,74.6,52.9,70.8,84.5,48.2,64.6,80.9,58.3,76.7,88.3,3.4,1.7,-1.1,-1,0.194083596900282,0.38137782286596,0.424538580233758,23.2,47.2,2.33333333333333,1.70212765957447
"UKE1","2016",71.5,66.1,76.9,57.5,74.7,82.3,49.3,67.6,79.9,65.7,81.1,85.2,-0.6,3.4,1.7,-1.1,0.190951623099075,0.380926765673797,0.428121611227128,22.4,45,2.1747572815534,1.64375
"UKE1","2017",72.7,67.6,77.9,59.7,74.5,85.4,53.6,68.5,79.7,65.7,79.9,92.8,3.1,-0.6,3.4,1.7,0.186790097559466,0.381615009783457,0.431594892657077,25.4,40.8,2,1.81410256410256
"UKE2","2006",76.2,71.4,80.8,66.9,81.8,90.7,65,79.8,89.6,69.4,83.3,91.7,0.3,2.5,2.5,4.8,0.189626061280178,0.401700048812887,0.408673889906935,27.9,42.4,2.44541484716157,1.77364864864865
"UKE2","2007",74.1,69.1,79.2,67.5,79.9,86.3,64.6,78,84.7,70.6,81.6,87.8,2.5,0.3,2.5,2.5,0.191800260416151,0.396496471301704,0.411703268282145,27.3,42.2,2.46846846846847,1.70926517571885
"UKE2","2008",77,73,81.1,67.4,79.2,85.9,58.3,76.6,83.4,77,81.7,88.8,-2.2,2.5,0.3,2.5,0.193310143719239,0.391070097785713,0.415619758495048,24.5,41.3,2.33175355450237,1.62985074626866
"UKE2","2009",73.5,70.1,77,60.3,76.6,82.4,55.3,74.8,79.5,66.7,78.2,85.7,-5.1,-2.2,2.5,0.3,0.194635937420573,0.385701828817662,0.419662233761765,21.2,41.5,2.14141414141414,1.55
"UKE2","2010",73,69.7,76.3,63.3,74.1,81.6,59,69.5,79.5,68,77.8,84.2,0.2,-5.1,-2.2,2.5,0.196217498702485,0.379768125217066,0.42401437608045,21.3,39.4,2.27272727272727,1.49470899470899
"UKE2","2011",72.8,68.5,76.9,61.9,75.3,79.9,58.5,70.5,74.8,65.5,79.2,85.6,3.4,0.2,-5.1,-2.2,0.197185899085359,0.374737810631048,0.428076290283593,22.5,41.3,2.21674876847291,1.60778443113772
